CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
34528,,,,,,,,,,,FRS 002
34529,,,,,,,,,,,FRS 002
34530,,,,,,,,,,,FRS 002
34531,,,,,,,,,,,FRS 002
34532,,,,,,,,,,,FRS 002
34533,,,,,,,,,,,FRS 002
34534,,,,,,,,,,,FRS 002
34535,,,,,,,,,,,FRS 002
34536,,,,,,,,,,,FRS 002
34537,,,,,,,,,,,FRS 002
34538,,,,,,,,,,,FRS 002
34539,,,,,,,,,,,FRS 002
34540,,,,,,,,,,,FRS 002
34541,,,,,,,,,,,FRS 002
34542,,,,,,,,,,,FRS 002
34543,,,,,,,,,,,FRS 002
34544,,,,,,,,,,,FRS 002
34545,,,,,,,,,,,FRS 002
34546,,,,,,,,,,,FRS 002
34547,,,,,,,,,,,FRS 002
34548,,,,,,,,,,,FRS 002
34549,,,,,,,,,,,FRS 002
34550,,,,,,,,,,,FRS 002
34551,,,,,,,,,,,FRS 002
34552,,,,,,,,,,,FRS 002
34553,,,,,,,,,,,FRS 002
34554,,,,,,,,,,,FRS 002
34555,,,,,,,,,,,FRS 002
34556,,,,,,,,,,,FRS 002
34557,,,,,,,,,,,FRS 002
34558,,,,,,,,,,,FRS 002
34559,,,,,,,,,,,FRS 002
34560,,,,,,,,,,,FRS 002
34561,,,,,,,,,,,FRS 002
34562,,,,,,,,,,,FRS 002
34563,,,,,,,,,,,FRS 002
34564,,,,,,,,,,,FRS 002
34565,,,,,,,,,,,FRS 002
34566,,,,,,,,,,,FRS 002
34567,,,,,,,,,,,FRS 002
34568,,,,,,,,,,,FRS 002
34569,,,,,,,,,,,FRS 002
34570,,,,,,,,,,,FRS 002
34571,,,,,,,,,,,FRS 002
34572,,,,,,,,,,,FRS 002
34573,,,,,,,,,,,FRS 002
34574,,,,,,,,,,,FRS 002
34575,,,,,,,,,,,FRS 002
34576,,,,,,,,,,,FRS 002
34577,,,,,,,,,,,FRS 002
34585,,,,,,,970,1020,,,FRS 003
34586,,,,,,,,,,,FRS 003
34587,,,,,,,,,,,FRS 003
34588,,,,,,,,,,,FRS 003
34589,,,,,,,,,,,FRS 003
34590,,,,,,,,,,,FRS 003
34591,,,,,,,,,,,FRS 003
34592,,,,,,,,,,,FRS 003
34593,,,,,,,,,,,FRS 003
34594,,,,,,,,,,,FRS 003
34595,,,,,,,,,,,FRS 003
34596,,,,,,,,,,,FRS 003
34597,,,,,,,,,,,FRS 003
34598,,,,,,,,,,,FRS 003
34599,,,,,,,,,,,FRS 003
34600,,,,,,,,,,,FRS 003
34601,,,,,,,,,,,FRS 003
34602,,,,,,,,,,,FRS 003
34603,,,,,,,,,,,FRS 003
34604,,,,,,,,,,,FRS 003
34605,,,,,,,,,,,FRS 003
34606,,,,,,,,,,,FRS 003
34607,,,,,,,,,,,FRS 003
34608,,,,,,,,,,,FRS 003
34609,,,,,,,,,,,FRS 003
34610,,,,,,,,,,,FRS 003
34611,,,,,,,,,,,FRS 003
34612,,,,,,,,,,,FRS 003
34613,,,,,,,,,,,FRS 003
34614,,,,,,,,,,,FRS 003
34615,,,,,,,,,,,FRS 003
34616,,,,,,,,,,,FRS 003
34617,,,,,,,,,,,FRS 003
34618,,,,,,,,,,,FRS 003
34619,,,,,,,,,,,FRS 003
34620,,,,,,,,,,,FRS 003
34621,,,,,,,,,,,FRS 003
34622,,,,,,,,,,,FRS 003
34623,,,,,,,,,,,FRS 003
34624,,,,,,,,,,,FRS 003
34625,,,,,,,,,,,FRS 003
34626,,,,,,,,,,,FRS 003
34627,,,,,,,,,,,FRS 003
34628,,,,,,,,,,,FRS 003
34629,,,,,,,,,,,FRS 003
34630,,,,,,,,,,,FRS 003
34631,,,,,,,,,,,FRS 003
34632,,,,,,,,,,,FRS 003
34633,,,,,,,,,,,FRS 003
34634,,,,,,,,,,,FRS 003
34635,,,,,,,,,,,FRS 003
34636,,,,,,,,,,,FRS 003
34637,,,,,,,,,,,FRS 003
34638,,,,,,,,,,,FRS 003
34639,,,,,,,,,,,FRS 003
34651,,,,,,,,,,,FRS 004
34652,,,,,,,,,,,FRS 004
34653,,,,,,,,,,,FRS 004
34654,,,,,,,,,,,FRS 004
34655,,,,,,,,,,,FRS 004
34656,,,,,,,,,,,FRS 004
34657,,,,,,,,,,,FRS 004
34658,,,,,,,,,,,FRS 004
34659,,,,,,,,,,,FRS 004
34660,,,,,,,,,,,FRS 004
34661,,,,,,,,,,,FRS 004
34662,,,,,,,,,,,FRS 004
34663,,,,,,,,,,,FRS 004
34664,,,,,,,,,,,FRS 004
34665,,,,,,,,,,,FRS 004
34666,,,,,,,,,,,FRS 004
34667,,,,,,,,,,,FRS 004
34668,,,,,,,,,,,FRS 004
34669,,,,,,,,,,,FRS 004
34670,,,,,,,,,,,FRS 004
34671,,,,,,,,,,,FRS 004
34672,,,,,,,,,,,FRS 004
34673,,,,,,,,,,,FRS 004
34674,,,,,,,,,,,FRS 004
34675,,,,,,,,,,,FRS 004
34676,,,,,,,,,,,FRS 004
34677,,,,,,,,,,,FRS 004
34678,,,,,,,,,,,FRS 004
34679,,,,,,,,,,,FRS 004
34680,,,,,,,,,,,FRS 004
34681,,,,,,,,,,,FRS 004
34682,,,,,,,,,,,FRS 004
34683,,,,,,,,,,,FRS 004
34684,,,,,,,,,,,FRS 004
53267,,,630,710,,,630,710,,,GSW 050
53267,,,970,1020,,,,,,,GSW 050
53268,,,630,710,,,630,710,,,GSW 050
53268,,,1030,1080,,,,,,,GSW 050
53269,,,630,710,,,630,710,,,GSW 050
53269,,,1090,1140,,,,,,,GSW 050
53270,,,630,710,,,630,710,,,GSW 050
53270,,,1150,1200,,,,,,,GSW 050
53271,,,630,710,,,630,710,,,GSW 050
53271,,,,,970,1020,,,,,GSW 050
53272,,,630,710,,,630,710,,,GSW 050
53272,,,,,1030,1080,,,,,GSW 050
53273,,,,,,,,,540,590,GSW 050
53273,,,630,710,,,630,710,,,GSW 050
53274,,,,,,,,,600,650,GSW 050
53274,,,630,710,,,630,710,,,GSW 050
53275,,,600,710,,,600,710,,,GSW 103
35793,,,540,620,,,540,620,,,GGG 201A
35793,,,,,,,,,540,650,GGG 201A
35794,,,,,510,620,,,,,GGG 205
35795,,,540,620,,,540,620,,,GGG 220
35796,730,780,,,,,,,,,GGG 290A
@,970,1080,,,,,,,,,GGG 295
35800,,,790,840,,,,,,,GGG 296
35800,,,850,900,,,,,,,GGG 296
@,,,,,,,,,,,GGG 298
@,,,,,,,,,,,GGG 299
@,,,,,,,,,,,GGG 300
53680,,,850,960,,,,,,,GEO 200E
35609,540,590,,,540,590,,,540,590,GEO 212
35610,,,,,,,790,900,,,GEO 233
35610,,,790,900,,,,,,,GEO 233
@,600,710,,,600,710,,,,,GEO 240
35612,790,1020,,,,,,,,,GEO 241
53541,,,540,620,,,540,620,,,GEO 279
53541,,,,,,,,,540,710,GEO 279
@,,,,,,,,,,,GEO 293
53581,970,1020,,,,,,,,,GEO 297
@,,,,,,,,,,,GEO 299
@,,,,,,,,,,,GEO 299D
35096,540,590,,,540,590,,,540,590,GEL 001
35096,660,710,,,,,,,,,GEL 001
35097,540,590,,,540,590,,,540,590,GEL 001
35097,730,780,,,,,,,,,GEL 001
35098,540,590,,,540,590,,,540,590,GEL 001
35098,,,600,650,,,,,,,GEL 001
35099,540,590,,,540,590,,,540,590,GEL 001
35099,,,660,710,,,,,,,GEL 001
35100,,,,,,,850,900,,,GEL 001
35100,540,590,,,540,590,,,540,590,GEL 001
35101,540,590,,,540,590,,,540,590,GEL 001
35101,,,,,660,710,,,,,GEL 001
53456,,,,,,,,,660,710,GEL 004
53456,660,710,,,660,710,,,,,GEL 004
35104,600,650,,,600,650,,,600,650,GEL 010
35105,,,660,710,,,660,710,,,GEL 012
35106,,,820,900,,,820,900,,,GEL 016
35107,,,600,650,,,600,650,,,GEL 017
35108,730,780,,,730,780,,,730,780,GEL 025
35109,540,590,,,540,590,,,540,590,GEL 050
35110,,,790,960,,,790,960,,,GEL 050L
35111,790,960,,,790,960,,,,,GEL 050L
35112,,,970,1140,,,970,1140,,,GEL 050L
53277,970,1140,,,970,1140,,,,,GEL 050L
35113,,,540,620,,,540,620,,,GEL 055
35114,790,840,,,790,840,,,790,840,GEL 056
35114,,,790,900,,,,,,,GEL 056
35115,600,650,,,600,650,,,600,650,GEL 060
35115,970,1140,,,,,,,,,GEL 060
35116,600,650,,,600,650,,,600,650,GEL 060
35116,,,,,790,960,,,,,GEL 060
35117,600,650,,,600,650,,,600,650,GEL 060
35117,,,,,,,,,970,1140,GEL 060
35118,,,,,910,1020,,,,,GEL 081
35118,,,,,,,,,,,GEL 081
35119,,,910,1020,,,,,,,GEL 081
35119,,,,,,,,,,,GEL 081
@,,,,,,,,,,,GEL 092
@,,,,,,,,,,,GEL 098
@,,,,,,,,,,,GEL 099
35227,850,900,,,850,900,,,850,900,GEL 107
35228,970,1140,,,970,1140,,,,,GEL 107L
35229,660,710,,,660,710,,,660,710,GEL 109
35230,790,960,,,790,960,,,,,GEL 109L
35231,,,970,1140,,,970,1140,,,GEL 109L
35232,,,790,960,,,790,960,,,GEL 109L
53457,730,780,,,730,780,,,730,780,GEL 131
35233,,,,,,,970,1140,,,GEL 140
35233,,,630,710,,,630,710,,,GEL 140
35234,,,630,710,,,630,710,,,GEL 140
35234,,,970,1140,,,,,,,GEL 140
35236,,,,,,,,,,,GEL 181
35236,850,960,,,,,,,,,GEL 181
35237,,,,,480,590,,,,,GEL 183
35237,,,,,,,,,,,GEL 183
35238,1030,1080,,,,,,,,,GEL 186
35239,,,,,600,650,,,,,GEL 186
35240,,,,,970,1020,,,,,GEL 190
35240,,,,,1030,1080,,,,,GEL 190
@,,,,,,,,,,,GEL 192
@,,,,,,,,,,,GEL 194A
@,,,,,,,,,,,GEL 194B
@,,,,,,,,,,,GEL 194HA
@,,,,,,,,,,,GEL 194HB
@,,,,,,,,,,,GEL 198
@,,,,,,,,,,,GEL 199
53459,,,,,,,,,,,GEL 240
53460,,,,,,,,,,,GEL 250
35496,,,,,970,1020,,,,,GEL 290
35496,,,,,1030,1080,,,,,GEL 290
35497,,,,,,,,,,,GEL 294
@,,,,,,,,,,,GEL 298
@,,,,,,,,,,,GEL 299
35570,,,,,,,,,,,GEL 390
@,,,,,,,,,,,GEL 396
35688,480,530,480,530,480,530,480,530,480,530,GER 001
35688,,,,,,,,,,,GER 001
35689,540,590,540,590,540,590,540,590,540,590,GER 001
35689,,,,,,,,,,,GER 001
35690,600,650,600,650,600,650,600,650,600,650,GER 001
35690,,,,,,,,,,,GER 001
35691,660,710,660,710,660,710,660,710,660,710,GER 001
35691,,,,,,,,,,,GER 001
35692,540,590,540,590,540,590,540,590,540,590,GER 002
35692,,,,,,,,,,,GER 002
52952,,,630,710,,,630,710,,,GER 011
35693,540,590,,,540,590,,,540,590,GER 020
35694,660,710,,,660,710,,,660,710,GER 021
@,,,,,,,,,,,GER 098
@,,,,,,,,,,,GER 099
52950,,,630,710,,,630,710,,,GER 101A
52951,850,900,,,850,900,,,850,900,GER 103
35703,,,820,900,,,820,900,,,GER 120
@,,,,,,,,,,,GER 192
@,,,,,,,,,,,GER 194HA
@,,,,,,,,,,,GER 194HB
@,,,,,,,,,,,GER 197T
@,,,,,,,,,,,GER 198
@,,,,,,,,,,,GER 199
52953,,,790,960,,,,,,,GER 285
53172,,,,,,,790,960,,,GER 297
@,,,,,,,,,,,GER 298
@,,,,,,,,,,,GER 299
@,,,,,,,,,,,GER 299D
52954,,,,,,,1030,1110,,,GER 390A
@,,,,,,,,,,,GER 396
@,,,,,,,,,,,GER 400
35045,,,1030,1080,,,,,,,GDB 090
35046,,,600,620,,,600,620,,,GDB 101
35046,,,,,,,,,850,1020,GDB 101
35046,,,540,590,,,540,590,,,GDB 101
35047,,,540,590,,,540,590,,,GDB 101
35047,,,,,,,820,990,,,GDB 101
35047,,,600,620,,,600,620,,,GDB 101
35048,,,910,960,,,910,960,,,GDB 187
35048,,,970,1020,,,,,,,GDB 187
@,,,,,,,,,,,GRD 198
36045,660,710,660,710,660,710,660,710,660,710,GRK 001
36046,730,780,730,780,730,780,730,780,730,780,GRK 001
@,,,,,,,,,,,GRK 098
36050,660,710,660,710,660,710,660,710,,,GRK 100
52995,600,650,,,600,650,,,600,650,GRK 130
@,,,,,,,,,,,GRK 198
@,,,,,,,,,,,GRK 199
41209,,,,,,,,,,,MHI 210
41209,,,,,,,,,,,MHI 210
41211,,,,,,,,,,,MHI 289I
41212,,,,,,,,,,,MHI 290
@,,,,,,,,,,,MHI 298
@,,,,,,,,,,,MHI 299
36364,600,650,600,650,600,650,,,600,650,HEB 001
36364,,,,,,,600,650,,,HEB 001
53339,660,710,660,710,660,710,660,710,,,HEB 021
@,,,,,,,,,,,HEB 098
@,,,,,,,,,,,HEB 099
36374,540,590,540,590,540,590,540,590,540,590,HIN 001
36375,600,650,600,650,600,650,600,650,600,650,HIN 001
36376,730,780,730,780,730,780,730,780,730,780,HIN 001
36378,790,840,790,840,790,840,790,840,,,HIN 021
@,,,,,,,,,,,HIN 098
@,,,,,,,,,,,HIN 099
36387,850,900,,,850,900,,,850,900,HIS 004A
36387,,,,,540,590,,,,,HIS 004A
36388,850,900,,,850,900,,,850,900,HIS 004A
36388,,,,,600,650,,,,,HIS 004A
36389,850,900,,,850,900,,,850,900,HIS 004A
36389,,,,,660,710,,,,,HIS 004A
36390,,,,,,,,,540,590,HIS 004A
36390,850,900,,,850,900,,,850,900,HIS 004A
36391,850,900,,,850,900,,,850,900,HIS 004A
36391,,,,,,,,,600,650,HIS 004A
36392,850,900,,,850,900,,,850,900,HIS 004A
36392,,,,,,,,,660,710,HIS 004A
36393,850,900,,,850,900,,,850,900,HIS 004A
36393,,,,,,,,,730,780,HIS 004A
36409,,,,,540,590,,,,,HIS 007A
36409,,,730,810,,,730,810,,,HIS 007A
36410,,,,,600,650,,,,,HIS 007A
36410,,,730,810,,,730,810,,,HIS 007A
36411,,,730,810,,,730,810,,,HIS 007A
36411,,,,,660,710,,,,,HIS 007A
36412,,,730,810,,,730,810,,,HIS 007A
36412,,,,,,,540,590,,,HIS 007A
36413,,,,,,,600,650,,,HIS 007A
36413,,,730,810,,,730,810,,,HIS 007A
36414,,,,,,,660,710,,,HIS 007A
36414,,,730,810,,,730,810,,,HIS 007A
53204,,,,,,,660,710,,,HIS 008
53204,,,910,990,,,910,990,,,HIS 008
53206,,,910,990,,,910,990,,,HIS 008
53206,,,,,,,730,780,,,HIS 008
53207,,,910,990,,,910,990,,,HIS 008
53207,,,,,,,790,840,,,HIS 008
53208,,,910,990,,,910,990,,,HIS 008
53208,,,,,,,850,900,,,HIS 008
36421,,,540,590,,,,,,,HIS 010C
36421,910,960,,,910,960,,,910,960,HIS 010C
36422,,,600,650,,,,,,,HIS 010C
36422,910,960,,,910,960,,,910,960,HIS 010C
36423,,,660,710,,,,,,,HIS 010C
36423,910,960,,,910,960,,,910,960,HIS 010C
36424,,,,,540,590,,,,,HIS 010C
36424,910,960,,,910,960,,,910,960,HIS 010C
36425,,,,,600,650,,,,,HIS 010C
36425,910,960,,,910,960,,,910,960,HIS 010C
36426,,,,,660,710,,,,,HIS 010C
36426,910,960,,,910,960,,,910,960,HIS 010C
36427,,,,,,,540,590,,,HIS 010C
36427,910,960,,,910,960,,,910,960,HIS 010C
36428,,,,,,,600,650,,,HIS 010C
36428,910,960,,,910,960,,,910,960,HIS 010C
36429,,,,,,,660,710,,,HIS 010C
36429,910,960,,,910,960,,,910,960,HIS 010C
36430,,,,,,,730,780,,,HIS 010C
36430,910,960,,,910,960,,,910,960,HIS 010C
36431,,,,,,,790,840,,,HIS 010C
36431,910,960,,,910,960,,,910,960,HIS 010C
36432,,,,,,,850,900,,,HIS 010C
36432,910,960,,,910,960,,,910,960,HIS 010C
36436,660,710,,,660,710,,,660,710,HIS 013
36436,730,780,,,,,,,,,HIS 013
36437,660,710,,,660,710,,,660,710,HIS 013
36437,790,840,,,,,,,,,HIS 013
36438,660,710,,,660,710,,,660,710,HIS 013
36438,850,900,,,,,,,,,HIS 013
36439,,,540,590,,,,,,,HIS 013
36439,660,710,,,660,710,,,660,710,HIS 013
36440,,,600,650,,,,,,,HIS 013
36440,660,710,,,660,710,,,660,710,HIS 013
36441,660,710,,,660,710,,,660,710,HIS 013
36441,,,660,710,,,,,,,HIS 013
36442,660,710,,,660,710,,,660,710,HIS 013
36442,,,,,,,730,780,,,HIS 013
36443,660,710,,,660,710,,,660,710,HIS 013
36443,,,,,,,790,840,,,HIS 013
36444,660,710,,,660,710,,,660,710,HIS 013
36444,,,,,,,850,900,,,HIS 013
36445,660,710,,,660,710,,,660,710,HIS 013
36445,,,,,,,,,730,780,HIS 013
36446,660,710,,,660,710,,,660,710,HIS 013
36446,,,,,,,,,790,840,HIS 013
36447,660,710,,,660,710,,,660,710,HIS 013
36447,,,,,,,,,850,900,HIS 013
53582,,,,,,,540,590,,,HIS 015B
53582,,,820,900,,,820,900,,,HIS 015B
53583,,,,,,,600,650,,,HIS 015B
53583,,,820,900,,,820,900,,,HIS 015B
53584,,,,,,,660,710,,,HIS 015B
53584,,,820,900,,,820,900,,,HIS 015B
53585,,,820,900,,,820,900,,,HIS 015B
53585,,,,,,,730,780,,,HIS 015B
36459,,,660,710,,,,,,,HIS 017A
36459,,,540,620,,,540,620,,,HIS 017A
36460,,,730,780,,,,,,,HIS 017A
36460,,,540,620,,,540,620,,,HIS 017A
36461,,,790,840,,,,,,,HIS 017A
36461,,,540,620,,,540,620,,,HIS 017A
36462,,,,,540,590,,,,,HIS 017A
36462,,,540,620,,,540,620,,,HIS 017A
36463,,,,,600,650,,,,,HIS 017A
36463,,,540,620,,,540,620,,,HIS 017A
36464,,,,,660,710,,,,,HIS 017A
36464,,,540,620,,,540,620,,,HIS 017A
36465,,,,,,,660,710,,,HIS 017A
36465,,,540,620,,,540,620,,,HIS 017A
36466,,,,,,,730,780,,,HIS 017A
36466,,,540,620,,,540,620,,,HIS 017A
36467,,,,,,,790,840,,,HIS 017A
36467,,,540,620,,,540,620,,,HIS 017A
36468,,,,,,,,,540,590,HIS 017A
36468,,,540,620,,,540,620,,,HIS 017A
36469,,,,,,,,,600,650,HIS 017A
36469,,,540,620,,,540,620,,,HIS 017A
36470,,,,,,,,,660,710,HIS 017A
36470,,,540,620,,,540,620,,,HIS 017A
53217,,,540,620,,,540,620,,,HIS 017A
53217,,,,,,,,,730,780,HIS 017A
36471,,,630,710,,,630,710,,,HIS 017B
36471,,,730,780,,,,,,,HIS 017B
36472,,,630,710,,,630,710,,,HIS 017B
36472,,,790,840,,,,,,,HIS 017B
36473,,,630,710,,,630,710,,,HIS 017B
36473,,,850,900,,,,,,,HIS 017B
36474,,,730,780,,,,,,,HIS 017B
36474,,,630,710,,,630,710,,,HIS 017B
36475,,,790,840,,,,,,,HIS 017B
36475,,,630,710,,,630,710,,,HIS 017B
36476,,,850,900,,,,,,,HIS 017B
36476,,,630,710,,,630,710,,,HIS 017B
36477,,,630,710,,,630,710,,,HIS 017B
36477,,,,,540,590,,,,,HIS 017B
36478,,,630,710,,,630,710,,,HIS 017B
36478,,,,,600,650,,,,,HIS 017B
36479,,,,,660,710,,,,,HIS 017B
36479,,,630,710,,,630,710,,,HIS 017B
36480,,,,,,,730,780,,,HIS 017B
36480,,,630,710,,,630,710,,,HIS 017B
36481,,,,,,,790,840,,,HIS 017B
36481,,,630,710,,,630,710,,,HIS 017B
36482,,,,,,,850,900,,,HIS 017B
36482,,,630,710,,,630,710,,,HIS 017B
36483,,,630,710,,,630,710,,,HIS 017B
36483,,,,,,,,,540,590,HIS 017B
36484,,,,,,,,,600,650,HIS 017B
36484,,,630,710,,,630,710,,,HIS 017B
36485,,,,,,,,,660,710,HIS 017B
36485,,,630,710,,,630,710,,,HIS 017B
53220,,,,,,,,,730,780,HIS 017B
53220,,,630,710,,,630,710,,,HIS 017B
53221,,,,,,,,,790,840,HIS 017B
53221,,,630,710,,,630,710,,,HIS 017B
53222,,,,,,,,,850,900,HIS 017B
53222,,,630,710,,,630,710,,,HIS 017B
53586,,,,,540,590,,,,,HIS 018A
53586,850,900,,,850,900,,,850,900,HIS 018A
53587,,,,,600,650,,,,,HIS 018A
53587,850,900,,,850,900,,,850,900,HIS 018A
53588,,,,,660,710,,,,,HIS 018A
53588,850,900,,,850,900,,,850,900,HIS 018A
53589,,,,,,,,,660,710,HIS 018A
53589,850,900,,,850,900,,,850,900,HIS 018A
53590,,,,,,,,,730,780,HIS 018A
53590,850,900,,,850,900,,,850,900,HIS 018A
53591,850,900,,,850,900,,,850,900,HIS 018A
53591,,,,,,,,,790,840,HIS 018A
36496,,,,,540,590,,,,,HIS 072B
36496,790,840,,,790,840,,,790,840,HIS 072B
36497,,,,,600,650,,,,,HIS 072B
36497,790,840,,,790,840,,,790,840,HIS 072B
36498,,,,,660,710,,,,,HIS 072B
36498,790,840,,,790,840,,,790,840,HIS 072B
36499,,,,,,,730,780,,,HIS 072B
36499,790,840,,,790,840,,,790,840,HIS 072B
36500,790,840,,,790,840,,,790,840,HIS 072B
36500,,,,,,,790,840,,,HIS 072B
36501,790,840,,,790,840,,,790,840,HIS 072B
36501,,,,,,,850,900,,,HIS 072B
36502,,,,,,,,,540,590,HIS 072B
36502,790,840,,,790,840,,,790,840,HIS 072B
36503,,,,,,,,,600,650,HIS 072B
36503,790,840,,,790,840,,,790,840,HIS 072B
36504,,,,,,,,,660,710,HIS 072B
36504,790,840,,,790,840,,,790,840,HIS 072B
53215,,,,,,,,,730,780,HIS 072B
53215,790,840,,,790,840,,,790,840,HIS 072B
53216,600,650,,,600,650,,,,,HIS 080
@,,,,,,,,,,,HIS 098
@,,,,,,,,,,,HIS 099
53227,,,540,710,,,,,,,HIS 102J
53226,,,,,,,540,710,,,HIS 102K
53228,,,850,1020,,,,,,,HIS 102L
@,,,,,,,,,,,HIS 103
36649,660,710,,,660,710,,,660,710,HIS 107
53232,540,590,,,540,590,,,540,590,HIS 138C
36660,790,840,,,790,840,,,790,840,HIS 146A
53236,,,820,900,,,820,900,,,HIS 147C
36661,,,820,900,,,820,900,,,HIS 158
53238,600,650,,,600,650,,,600,650,HIS 167
53239,,,730,810,,,730,810,,,HIS 171C
53592,910,960,,,910,960,,,910,960,HIS 174C
53241,,,540,620,,,540,620,,,HIS 177A
53242,850,900,,,850,900,,,850,900,HIS 190C
53664,,,,,,,,,,,HIS 191C
53664,,,910,990,,,910,990,,,HIS 191C
@,,,,,,,,,,,HIS 192
53244,,,730,810,,,730,810,,,HIS 196B
@,,,,,,,,,,,HIS 197T
@,,,,,,,,,,,HIS 198
@,,,,,,,,,,,HIS 199
@,,,,,,,,,,,HIS 199
53245,,,910,1080,,,,,,,HIS 201I
36849,,,,,,,910,1080,,,HIS 202H
36852,970,1140,,,,,,,,,HIS 203A
36853,,,,,910,1080,,,,,HIS 204
@,,,,,,,,,,,HIS 298
@,,,,,,,,,,,HIS 299
@,,,,,,,,,,,HIS 299D
@,,,,,,,,,,,HIS 389
@,,,,,,,,,,,HIS 390
37324,,,630,710,,,630,710,,,HRT 200A
37324,,,,,,,850,900,,,HRT 200A
37325,,,,,,,790,840,,,HRT 290
@,,,,,,,,,,,HRT 298
@,,,,,,,,,,,HRT 299
36063,,,1090,1170,,,1090,1170,,,HDE 012
@,,,,,,,,,,,HDE 092
@,,,,,,,,,,,HDE 098
@,,,,,,,,,,,HDE 099
36114,,,730,840,,,730,840,,,HDE 100A
36115,600,710,,,600,710,,,,,HDE 100C
53386,,,730,810,,,730,810,,,HDE 104
36120,790,840,,,790,840,,,790,840,HDE 117
36121,,,630,710,,,630,710,,,HDE 120
36121,790,960,,,,,,,,,HDE 120
36122,,,630,710,,,630,710,,,HDE 120
36122,970,1140,,,,,,,,,HDE 120
36123,,,630,710,,,630,710,,,HDE 120
36123,,,790,960,,,,,,,HDE 120
36124,,,630,710,,,630,710,,,HDE 120
36124,,,970,1140,,,,,,,HDE 120
36125,,,,,790,960,,,,,HDE 120
36125,,,630,710,,,630,710,,,HDE 120
36126,,,,,970,1140,,,,,HDE 120
36126,,,630,710,,,630,710,,,HDE 120
36127,,,,,1030,1080,,,,,HDE 130
36127,,,910,990,,,910,990,,,HDE 130
36128,,,,,1090,1140,,,,,HDE 130
36128,,,910,990,,,910,990,,,HDE 130
36129,,,,,1150,1200,,,,,HDE 130
36129,,,910,990,,,910,990,,,HDE 130
53389,850,930,,,850,930,,,,,HDE 133
53390,730,810,,,730,810,,,,,HDE 135
@,,,,,,,790,900,,,HDE 140L
@,,,,,,,,,,,HDE 140L
@,,,,,,,970,1080,,,HDE 140L
@,,,,,,,,,,,HDE 140L
@,,,,,,,,,,,HDE 140L
@,,,,,,,970,1080,,,HDE 140L
@,,,,,,,,,,,HDE 141
53748,,,850,1020,,,,,,,HDE 180
@,,,,,,,,,,,HDE 190C
@,,,,,,,,,,,HDE 192
@,,,,,,,,,,,HDE 199
36231,,,,,840,1020,,,,,HDE 200A
36231,,,,,1030,1080,,,,,HDE 200A
@,,,,,,,,,,,HDE 290C
36270,1260,780,,,,,,,,,HDE 291
@,,,,,,,,,,,HDE 292
@,,,,,,,730,780,,,HDE 298
@,,,,,,,,,,,HDE 299
@,,,,,,,,,,,HDE 396
37082,660,710,,,660,710,,,660,710,HMR 001
37082,970,1020,,,,,,,,,HMR 001
37083,660,710,,,660,710,,,660,710,HMR 001
37083,1030,1080,,,,,,,,,HMR 001
37084,660,710,,,660,710,,,660,710,HMR 001
37084,1030,1080,,,,,,,,,HMR 001
37085,660,710,,,660,710,,,660,710,HMR 001
37085,1090,1140,,,,,,,,,HMR 001
37086,660,710,,,660,710,,,660,710,HMR 001
37086,,,970,1020,,,,,,,HMR 001
37087,660,710,,,660,710,,,660,710,HMR 001
37087,,,1030,1080,,,,,,,HMR 001
37088,,,1030,1080,,,,,,,HMR 001
37088,660,710,,,660,710,,,660,710,HMR 001
37089,660,710,,,660,710,,,660,710,HMR 001
37089,,,1090,1140,,,,,,,HMR 001
37094,850,930,,,850,930,,,,,HMR 134
37094,940,960,,,940,960,,,,,HMR 134
52962,,,820,840,,,820,840,,,HMR 140A
52962,,,730,810,,,730,810,,,HMR 140A
52961,,,,,970,1140,,,,,HMR 200A
@,,,,,,,,,,,HMR 299
52956,,,850,960,,,,,,,HUM 001
52957,850,960,,,,,,,,,HUM 001D
52958,,,,,970,1080,,,,,HUM 001D
52959,,,,,,,850,960,,,HUM 001D
52960,,,,,,,,,600,710,HUM 001D
37339,,,730,810,,,730,810,,,HUM 002A
37341,730,780,,,730,780,,,730,780,HUM 015
@,,,,,,,,,,,HUM 092
@,,,,,,,,,,,HUM 192
@,,,,,,,,,,,HUM 198
@,,,,,,,,,,,HUM 199
@,,,,,,,,,,,HUM 299
@,,,,,,,,,,,HUM 396
@,,,,,,,,,,,HYD 092
37381,600,650,,,600,650,,,600,650,HYD 141
37381,,,1030,1080,,,,,,,HYD 141
37382,660,710,,,660,710,,,660,710,HYD 144
37382,790,840,,,,,,,,,HYD 144
37383,850,900,,,,,,,,,HYD 144
37383,660,710,,,660,710,,,660,710,HYD 144
37438,,,,,,,,,,,HYD 201A
37438,,,730,780,,,730,780,,,HYD 201A
53529,600,680,,,600,680,,,,,HYD 241
37439,1410,780,,,1410,780,,,,,HYD 245
53323,,,,,720,770,,,,,HYD 254Y
@,,,850,1020,,,850,1020,,,HYD 298
@,,,,,,,,,,,HYD 299
37870,540,590,,,540,590,,,540,590,IMM 201
37870,,,,,,,,,600,650,IMM 201
37871,,,,,,,,,,,IMM 201L
37873,910,1020,,,,,,,,,IMM 291
37874,,,,,910,1020,,,,,IMM 296
